Source line,Signified Entity,Greek,Translation,Epic,Book,Line,Type,Subtype,Relative,Category,Speech,Speaker,MANTO ID,MANTO Link
6762,death,τανηλεγέος,grievous,Odyssey,11,398,epithet,,,Concept,Direct-Story,Odysseus-quoting-himself,,
6766,flock,καλά,beautiful,Odyssey,11,402,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6773,Odysseus,διογενὲς,born of Zeus,Odyssey,11,405,epithet,lineage,Zeus,Human Male,Direct-Story,Odysseus-quoting-Agamemnon,,
6773,Odysseus,Λαερτιάδη,of Laertes,Odyssey,11,405,epithet,patronym,Laertes,Human Male,Direct-Story,Odysseus-quoting-Agamemnon,,
6773,Odysseus,πολυμήχανʼ,of many devices,Odyssey,11,405,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Agamemnon,,
6778,Klytemnestra,οὐλομένῃ ἀλόχῳ,accursed wife,Odyssey,11,410,descriptor,,,Human Female,Direct-Story,Odysseus-quoting-Agamemnon,,
6781,swine,ἀργιόδοντες,white-tusked,Odyssey,11,413,epithet,,,Animal,Direct-Story,Odysseus-quoting-Agamemnon,,
6789,Cassandra,Πριάμοιο θυγατρός,,Odyssey,11,421,epithet,lineage,Priam,Human Female,Direct-Story,Odysseus-quoting-Agamemnon,,
6790,Klytemnestra,δολόμητις,guileful,Odyssey,11,422,epithet,,,Human Female,Direct-Story,Odysseus-quoting-Agamemnon,,
6792,Klytemnestra,κυνῶπις,dog-eyed,Odyssey,11,424,epithet,,,Human Female,Direct-Story,Odysseus-quoting-Agamemnon,,
6798,husband,κουριδίῳ,wedded,Odyssey,11,430,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Agamemnon,,
6807,Zeus,εὐρύοπα,far-thundering,Odyssey,11,436,epithet,,,Deity Male,Direct-Story,Odysseus-quoting-himself,,
6819,Penelope,γυναικός,wife,Odyssey,11,444,descriptor,,,Human Female,Direct-Story,Odysseus-quoting-Agamemnon,,
6820,Penelope,λίην γὰρ πινυτή τε καὶ εὖ φρεσὶ μήδεα οἶδε,,Odyssey,11,445,descriptor,,,Human Female,Direct-Story,Odysseus-quoting-Agamemnon,,
6821,Penelope,κούρη Ἰκαρίοιο,daughter of Icarius,Odyssey,11,446,epithet,lineage,Icarius,Human Female,Direct-Story,Odysseus-quoting-Agamemnon,,
6821,Penelope,περίφρων,wise,Odyssey,11,446,epithet,,,Human Female,Direct-Story,Odysseus-quoting-Agamemnon,,
6825,Odysseus,πατὴρ φίλος,dear father,Odyssey,11,450,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-Agamemnon,,
6833,Orestes,παιδὸς,son,Odyssey,11,458,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-Agamemnon,,
6834,Pylos,ἠμαθόεντι,sandy,Odyssey,11,459,epithet,,,Location,Direct-Story,Odysseus-quoting-Agamemnon,,
6835,Sparta,εὐρείῃ,wide,Odyssey,11,460,epithet,,,Location,Direct-Story,Odysseus-quoting-Agamemnon,,
6836,Orestes,δῖος,divine,Odyssey,11,461,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Agamemnon,,
6841,Agamemnon,Ἀτρεΐδη,of Atreus,Odyssey,11,463,epithet,patronym,Atreus,Human Male,Direct-Story,Odysseus-quoting-himself,,
6847,Achilles,Πηληϊάδεω,,Odyssey,11,467,epithet,patronym,Peleus,Human Male,Direct,Odysseus,,
6848,Antilochus,ἀμύμονος,noble,Odyssey,11,468,epithet,,,Human Male,Direct,Odysseus,,
6849,Telamonian Ajax,ὃς ἄριστος ἔην εἶδός τε δέμας τε,,Odyssey,11,469,descriptor,,,Human Male,Direct,Odysseus,,
6850,Achilles,ἀμύμονα,blameless,Odyssey,11,470,epithet,,,Human Male,Direct,Odysseus,,
6850,Achilles,Πηλεΐωνα,,Odyssey,11,470,epithet,patronym,Peleus,Human Male,Direct,Odysseus,,
6851,Achilles,ποδώκεος,swift-footed,Odyssey,11,471,epithet,,,Human Male,Direct,Odysseus,,
6851,Achilles,Αἰακίδαο,of Aeacus,Odyssey,11,471,epithet,patronym,Aeacus,Human Male,Direct,Odysseus,,
6852,words,πτερόεντα,winged,Odyssey,11,472,epithet,,,Object,Direct,Odysseus,,
6855,Odysseus,διογενὲς,born of Zeus,Odyssey,11,473,epithet,lineage,Zeus,Human Male,Direct-Story,Odysseus-quoting-Achilles,,
6855,Odysseus,Λαερτιάδη,of Laertes,Odyssey,11,473,epithet,patronym,Laertes,Human Male,Direct-Story,Odysseus-quoting-Achilles,,
6855,Odysseus,πολυμήχανʼ,of many devices,Odyssey,11,473,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Achilles,,
6856,Odysseus,σχέτλιε,unwearying,Odyssey,11,474,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-Achilles,,
6857,underworld,Ἄϊδόσδε,Hades,Odyssey,11,475,epithet,,,Location,Direct-Story,Odysseus-quoting-Achilles,,
6858,dead,ἀφραδέες,insensate,Odyssey,11,476,epithet,,,Concept,Direct-Story,Odysseus-quoting-Achilles,,
6863,Achilles,Πηλῆος υἱέ,,Odyssey,11,478,epithet,lineage,Peleus,Human Male,Direct-Story,Odysseus-quoting-himself,,
6863,Achilles,μέγα φέρτατʼ Ἀχαιῶν,mightiest of Achaeans,Odyssey,11,478,epithet,,,Human Male,Direct-Story,Odysseus-quoting-himself,,
6865,Ithaca,παιπαλόεσσαν,craggy,Odyssey,11,480,epithet,,,Location,Direct-Story,Odysseus-quoting-himself,,
6877,Odysseus,φαίδιμʼ,shining,Odyssey,11,488,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Achilles,,
6881,Neoptolemus,παιδὸς,son,Odyssey,11,492,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-Achilles,,
6881,Neoptolemus,ἀγαυοῦ,noble,Odyssey,11,492,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Achilles,,
6883,Peleus,ἀμύμονος,noble,Odyssey,11,494,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Achilles,,
6888,Troy,εὐρείῃ,wide,Odyssey,11,499,epithet,,,Location,Direct-Story,Odysseus-quoting-Achilles,,
6890,Peleus,πατέρος,,Odyssey,11,501,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-Achilles,,
6891,hands,ἀάπτους,invincible,Odyssey,11,502,epithet,,,Object,Direct-Story,Odysseus-quoting-Achilles,,
6897,Peleus,ἀμύμονος,noble,Odyssey,11,505,epithet,,,Human Male,Direct-Story,Odysseus-quoting-himself,,
6898,Neoptolemus,παιδός γε Νεοπτολέμοιο φίλοιο,dear son,Odyssey,11,506,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-himself,,
6900,ship,κοίλης,hollow,Odyssey,11,508,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6900,ship,ἐίσης,shapely,Odyssey,11,508,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6901,Achaeans,ἐυκνήμιδας,,Odyssey,11,509,epithet,,,Human Group,Direct-Story,Odysseus-quoting-himself,,
6904,Nestor,ἀντίθεος,godlike,Odyssey,11,512,epithet,,,Human Male,Direct-Story,Odysseus-quoting-himself,,
6905,weapon,χαλκῷ,bronze,Odyssey,11,513,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6908,battle,αἰνῇ,dread,Odyssey,11,516,epithet,,,Activity,Direct-Story,Odysseus-quoting-himself,,
6911,Eurypylus,οἷον τὸν Τηλεφίδην,,Odyssey,11,519,epithet,lineage,Telephus,Human Male,Direct-Story,Odysseus-quoting-himself,,
6911,bronze,χαλκῷ,sword,Odyssey,11,519,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6912,Eurypylus,ἥρωʼ,hero,Odyssey,11,520,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-himself,,
6914,Eurypylus,κάλλιστον,beautiful,Odyssey,11,522,epithet,,,Human Male,Direct-Story,Odysseus-quoting-himself,,
6914,Memnon,δῖον,divine,Odyssey,11,522,epithet,,,Human Male,Direct-Story,Odysseus-quoting-himself,,
6917,ambush,πυκινὸν,close,Odyssey,11,525,epithet,,,Activity,Direct-Story,Odysseus-quoting-himself,,
6921,skin,κάλλιμον,beautiful,Odyssey,11,529,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6924,spear,χαλκοβαρές,bronze-heavy,Odyssey,11,532,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6925,Troy,Πριάμοιο πόλιν,city of Priam,Odyssey,11,533,epithet,,,Location,Direct-Story,Odysseus-quoting-himself,,
6925,Troy,αἰπήν,high,Odyssey,11,533,epithet,,,Location,Direct-Story,Odysseus-quoting-himself,,
6926,prize,ἐσθλὸν,goodly,Odyssey,11,534,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6927,bronze,ὀξέι,,Odyssey,11,535,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6927,spear,χαλκῷ,,Odyssey,11,535,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6933,Achilles,ποδώκεος,swift-footed,Odyssey,11,538,epithet,,,Human Male,Direct,Odysseus,,
6933,Achilles,Αἰακίδαο,of Aeacus,Odyssey,11,538,epithet,patronym,Aeacus,Human Male,Direct,Odysseus,,
6935,Neoptolemus,ἀριδείκετον,glorious,Odyssey,11,540,descriptor,,,Human Male,Direct,Odysseus,,
6939,Telamonian Ajax,Τελαμωνιάδαο,,Odyssey,11,543,epithet,patronym,Telamon,Human Male,Direct,Odysseus,,
6942,Thetis,πότνια μήτηρ,queenly mother,Odyssey,11,546,descriptor,,,Deity Female,Direct,Odysseus,,
6943,Athena,Παλλὰς,Pallas,Odyssey,11,547,epithet,,,Deity Female,Direct,Odysseus,,
6946,Telamonian Ajax,"ὃς πέρι μὲν εἶδος, πέρι δʼ ἔργα τέτυκτο",,Odyssey,11,550,descriptor,,,Human Male,Direct,Odysseus,,
6947,Achilles,ἀμύμονα,blameless,Odyssey,11,551,epithet,,,Human Male,Direct,Odysseus,,
6947,Achilles,Πηλεΐωνα,,Odyssey,11,551,epithet,patronym,Peleus,Human Male,Direct,Odysseus,,
6951,Telamonian Ajax,παῖ Τελαμῶνος,,Odyssey,11,553,epithet,lineage,Telamon,Human Male,Direct-Story,Odysseus-quoting-himself,,
6951,Telamon,ἀμύμονος,noble,Odyssey,11,553,epithet,,,Human Male,Direct-Story,Odysseus-quoting-himself,,
6953,arms (armor),οὐλομένων,baneful,Odyssey,11,555,epithet,,,Object,Direct-Story,Odysseus-quoting-himself,,
6955,Achilles,Πηληϊάδαο,,Odyssey,11,557,epithet,patronym,Peleus,Human Male,Direct-Story,Odysseus-quoting-himself,,
6959,Telamonian Ajax,ἄναξ,lord,Odyssey,11,561,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-himself,,
6970,Minos,Διὸς ἀγλαὸν υἱόν,,Odyssey,11,568,epithet,lineage,Zeus,Human Male,Direct,Odysseus,,
6971,staff,χρύσεον,golden,Odyssey,11,569,epithet,,,Object,Direct,Odysseus,,
6973,house of Hades,εὐρυπυλὲς,wide-gated,Odyssey,11,571,epithet,,,Object,Direct,Odysseus,,
6973,underworld,Ἄϊδος δῶ,house of Hades,Odyssey,11,571,epithet,,,Location,Direct,Odysseus,,
6977,hills,οἰοπόλοισιν,lonely,Odyssey,11,574,epithet,,,Nature,Direct,Odysseus,,
6978,club,παγχάλκεον,all-brass,Odyssey,11,575,epithet,,,Object,Direct,Odysseus,,
6978,club,αἰὲν ἀαγές,ever unbroken,Odyssey,11,575,epithet,,,Object,Direct,Odysseus,,
6980,Tityos,Γαίης ἐρικυδέος υἱόν,,Odyssey,11,576,epithet,lineage,Gaia,Humanoid Creature,Direct,Odysseus,,
6984,Leto,Διὸς κυδρὴν παράκοιτιν,,Odyssey,11,580,epithet,relation,Zeus,Deity Female,Direct,Odysseus,,
6985,Panopeus,καλλιχόρου,with lovely lawns,Odyssey,11,581,epithet,,,Location,Direct,Odysseus,,
6990,Tantalus,γέρων,old man,Odyssey,11,585,descriptor,,,Human Male,Direct,Odysseus,,
6992,earth,μέλαινα,black,Odyssey,11,587,epithet,,,Nature,Direct,Odysseus,,
6992,god,δαίμων,god,Odyssey,11,587,descriptor,,,Deity Male,Direct,Odysseus,,
6993,tree,ὑψιπέτηλα,with high foliage,Odyssey,11,588,epithet,,,Nature,Direct,Odysseus,,
6994,apple tree,ἀγλαόκαρποι,bearing beautiful fruit,Odyssey,11,589,epithet,,,Object,Direct,Odysseus,,
6995,fig tree,γλυκεραὶ,sweet,Odyssey,11,590,epithet,,,Nature,Direct,Odysseus,,
6995,olive tree,τηλεθόωσαι,luxuriant,Odyssey,11,590,epithet,,,Nature,Direct,Odysseus,,
6996,Tantalus,γέρων,old man,Odyssey,11,591,descriptor,,,Human Male,Direct,Odysseus,,
6997,cloud,σκιόεντα,shadowy,Odyssey,11,592,epithet,,,Nature,Direct,Odysseus,,
7004,stone,ἀναιδής,ruthless,Odyssey,11,598,epithet,,,Nature,Direct,Odysseus,,
7009,Heracles,βίην,mighty,Odyssey,11,601,epithet,,,Human Male,Direct,Odysseus,,
7010,gods,ἀθανάτοισι,immortal,Odyssey,11,602,epithet,,,Deity Group,Direct,Odysseus,,
7011,Hebe,καλλίσφυρον,fair-ankled,Odyssey,11,603,epithet,,,Deity Female,Direct,Odysseus,,
7012,Hebe,παῖδα Διὸς,,Odyssey,11,604,epithet,lineage,Zeus,Deity Female,Direct,Odysseus,,
7012,Zeus,μεγάλοιο,great,Odyssey,11,604,epithet,,,Deity Male,Direct,Odysseus,,
7012,Hera,χρυσοπεδίλου,golden-sandalled,Odyssey,11,604,epithet,,,Deity Female,Direct,Odysseus,,
7014,night,ἐρεμνῇ,dark,Odyssey,11,606,epithet,,,Nature,Direct,Odysseus,,
7019,swine,ἀγρότεροί,wild,Odyssey,11,611,epithet,,,Animal,Direct,Odysseus,,
7019,lion,χαροποί,bright-eyed,Odyssey,11,611,epithet,,,Animal,Direct,Odysseus,,
7024,words,πτερόεντα,winged,Odyssey,11,616,epithet,,,Object,Direct,Odysseus,,
7027,Odysseus,διογενὲς,born of Zeus,Odyssey,11,617,epithet,lineage,Zeus,Human Male,Direct-Story,Odysseus-quoting-Heracles,,
7027,Odysseus,Λαερτιάδη,of Laertes,Odyssey,11,617,epithet,patronym,Laertes,Human Male,Direct-Story,Odysseus-quoting-Heracles,,
7027,Odysseus,πολυμήχανʼ,of many devices,Odyssey,11,617,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Heracles,,
7028,Odysseus,δείλʼ,wretched one,Odyssey,11,618,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Heracles,,
7030,Heracles,Ζηνὸς μὲν πάϊς,,Odyssey,11,620,epithet,lineage,Zeus,Human Male,Direct-Story,Odysseus-quoting-Heracles,,
7030,Zeus,Κρονίονος,of Kronos,Odyssey,11,620,epithet,patronym,Kronos,Deity Male,Direct-Story,Odysseus-quoting-Heracles,,
7035,underworld,Ἀίδαο,Hades,Odyssey,11,625,epithet,,,Location,Direct-Story,Odysseus-quoting-Heracles,,
7036,Athena,γλαυκῶπις,flashing-eyed,Odyssey,11,626,epithet,,,Deity Female,Direct-Story,Odysseus-quoting-Heracles,,
7039,underworld,δόμον Ἄϊδος,house of Hades,Odyssey,11,627,epithet,,,Location,Direct,Odysseus,,
7043,"Theseus, Peirithous",θεῶν ἐρικυδέα τέκνα,glorious children of gods,Odyssey,11,631,descriptor,,,Human Male,Direct,Odysseus,,
7045,fear,χλωρὸν,green,Odyssey,11,633,epithet,,,Concept,Direct,Odysseus,,
7046,Gorgon,δεινοῖο πελώρου,dread monster,Odyssey,11,634,descriptor,,,Humanoid Creature,Direct,Odysseus,,
7047,underworld,Ἀίδεω,Hades,Odyssey,11,635,epithet,,,Location,Direct,Odysseus,,
7047,Persephone,ἀγαυὴ,illustrious,Odyssey,11,635,epithet,,,Deity Female,Direct,Odysseus,,
7053,wind,κάλλιμος,beautiful,Odyssey,11,640,epithet,,,Nature,Direct,Odysseus,,
7060,sea,εὐρυπόροιο,,Odyssey,12,2,epithet,,,Nature,Direct,Odysseus,,
7061,Eos,ἠριγενείης,early-born,Odyssey,12,3,epithet,,,Deity Female,Direct,Odysseus,,
7065,Eos,δῖαν,divine,Odyssey,12,7,epithet,,,Deity Female,Direct,Odysseus,,
7067,Eos,ἠριγένεια,early-born,Odyssey,12,8,epithet,,,Deity Female,Direct,Odysseus,,
7067,Eos,ῥοδοδάκτυλος,,Odyssey,12,8,epithet,,,Deity Female,Direct,Odysseus,,
7074,oar,ἐυῆρες,well-fitted,Odyssey,12,15,epithet,,,Object,Direct,Odysseus,,
7077,underworld,Ἀίδεω,Hades,Odyssey,12,17,epithet,,,Location,Direct,Odysseus,,
7079,wine,αἴθοπα,fiery-looking,Odyssey,12,19,epithet,,,Object,Direct,Odysseus,,
7079,wine,ἐρυθρόν,red,Odyssey,12,19,epithet,,,Object,Direct,Odysseus,,
7080,Circe,δῖα,divine,Odyssey,12,20,epithet,,,Deity Female,Direct,Odysseus,,
7080,Circe,θεάων,goddess,Odyssey,12,20,descriptor,,,Deity Female,Direct,Odysseus,,
7083,Odysseus and companions,σχέτλιοι,rash men,Odyssey,12,21,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-Circe,,
7083,underworld,δῶμʼ Ἀίδαο,house of Hades,Odyssey,12,21,epithet,,,Location,Direct-Story,Odysseus-quoting-Circe,,
7094,meat,ἄσπετα,abundant,Odyssey,12,30,epithet,,,Object,Direct,Odysseus,,
7094,wine,ἡδύ,sweet,Odyssey,12,30,epithet,,,Object,Direct,Odysseus,,
7101,Circe,πότνια,queenly,Odyssey,12,36,epithet,,,Deity Female,Direct,Odysseus,,
7105,god,θεὸς,god,Odyssey,12,38,descriptor,,,Deity Male,Direct-Story,Odysseus-quoting-Circe,,
7111,song,λιγυρῇ,clear,Odyssey,12,44,epithet,,,Concept,Direct-Story,Odysseus-quoting-Circe,,
7115,bees-wax,μελιηδέα,honey-sweet,Odyssey,12,48,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7117,ship,θοῇ,swift,Odyssey,12,50,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7126,ledge,ἐπηρεφέες,overhanging,Odyssey,12,59,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7127,Amphitrite,κυανώπιδος,dark-eyed,Odyssey,12,60,epithet,,,Human Female,Direct-Story,Odysseus-quoting-Circe,,
7128,gods,μάκαρες,blessed,Odyssey,12,61,epithet,,,Deity Group,Direct-Story,Odysseus-quoting-Circe,,
7130,wild pigeon,τρήρωνες,shy,Odyssey,12,63,epithet,,,Animal,Direct-Story,Odysseus-quoting-Circe,,
7130,Zeus,πατρὶ,father,Odyssey,12,63,epithet,,,Deity Male,Direct-Story,Odysseus-quoting-Circe,,
7131,rock,λὶς,smooth,Odyssey,12,64,epithet,,,Nature,Direct-Story,Odysseus-quoting-Circe,,
7135,fire,ὀλοοῖο,destructive,Odyssey,12,68,epithet,,,Nature,Direct-Story,Odysseus-quoting-Circe,,
7136,ship,ποντοπόρος,seafaring,Odyssey,12,69,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7142,heaven,εὐρὺν,boundless,Odyssey,12,73,epithet,,,Nature,Direct-Story,Odysseus-quoting-Circe,,
7143,peak,ὀξείῃ,sharp,Odyssey,12,74,epithet,,,Nature,Direct-Story,Odysseus-quoting-Circe,,
7146,man,βροτὸς,mortal,Odyssey,12,77,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Circe,,
7149,cave,ἠεροειδές,dark,Odyssey,12,80,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7150,west,ζόφον,dark quarter,Odyssey,12,81,epithet,,,Nature,Direct-Story,Odysseus-quoting-Circe,,
7151,ship,γλαφυρὴν,hollow,Odyssey,12,82,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7151,Odysseus,φαίδιμʼ,shining,Odyssey,12,82,epithet,,,Human Male,Direct-Story,Odysseus-quoting-Circe,,
7152,ship,γλαφυρῆς,hollow,Odyssey,12,83,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7153,cave,κοῖλον,hollow,Odyssey,12,84,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7157,god,θεὸς,god,Odyssey,12,88,descriptor,,,Deity Male,Direct-Story,Odysseus-quoting-Circe,,
7161,death,μέλανος,black,Odyssey,12,92,epithet,,,Concept,Direct-Story,Odysseus-quoting-Circe,,
7162,cave,κοίλοιο,hollow,Odyssey,12,93,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7163,chasm,δεινοῖο,dread,Odyssey,12,94,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7166,Amphitrite,ἀγάστονος,much-groaning,Odyssey,12,97,epithet,,,Human Female,Direct-Story,Odysseus-quoting-Circe,,
7169,ship,κυανοπρῴροιο,dark-prowed,Odyssey,12,100,epithet,,,Object,Direct-Story,Odysseus-quoting-Circe,,
7173,fig tree,φύλλοισι τεθηλώς,abounding in leaves,Odyssey,12,103,descriptor,,,Nature,Direct-Story,Odysseus-quoting-Circe,,
7174,Charybdis,δῖα,divine,Odyssey,12,104,epithet,,,Non-humanoid Creature,Direct-Story,Odysseus-quoting-Circe,,
7174,water,μέλαν,,Odyssey,12,104,descriptor,,,Nature,Direct-Story,Odysseus-quoting-Circe,,
7177,Poseidon,ἐνοσίχθων,earth-shaker,Odyssey,12,107,epithet,,,Deity Male,Direct-Story,Odysseus-quoting-Circe,,
7185,Circe,θεά,goddess,Odyssey,12,112,descriptor,,,Deity Female,Direct-Story,Odysseus-quoting-himself,,
7186,Charybdis,ὀλοὴν,destructive,Odyssey,12,113,epithet,,,Non-humanoid Creature,Direct-Story,Odysseus-quoting-himself,,
7190,Circe,δῖα,divine,Odyssey,12,115,epithet,,,Deity Female,Narration,Narrator,,
7190,Circe,θεάων,goddess,Odyssey,12,115,descriptor,,,Deity Female,Narration,Narrator,,
7192,Odysseus,σχέτλιε,rash one,Odyssey,12,116,descriptor,,,Human Male,Direct-Story,Odysseus-quoting-Circe,,
7193,gods,ἀθανάτοισιν,immortal,Odyssey,12,117,epithet,,,Deity Group,Direct-Story,Odysseus-quoting-Circe,,
7194,Charybdis,οὐ θνητή,not mortal,Odyssey,12,118,descriptor,,,Non-humanoid Creature,Direct-Story,Odysseus-quoting-Circe,,
7194,Charybdis,ἀθάνατον,immortal,Odyssey,12,118,epithet,,,Non-humanoid Creature,Direct-Story,Odysseus-quoting-Circe,,
7194,Charybdis,κακόν,evil,Odyssey,12,118,epithet,,,Non-humanoid Creature,Direct-Story,Odysseus-quoting-Circe,,
7195,Charybdis,δεινόν,terrible,Odyssey,12,119,epithet,,,Non-humanoid Creature,Direct-Story,Odysseus-quoting-Circe,,
7195,Charybdis,ἀργαλέον,grievous,Odyssey,12,119,epithet,,,Non-humanoid Creature,Direct-Story,Odysseus-quoting-Circe,,
7195,Charybdis,ἄγριον,savage,Odyssey,12,119,epithet,,,Non-humanoid Creature,Narration,Narrator,,
