Source line,Signified Entity,Greek,Translation,Epic,Book,Line,Type,Subtype,Relative,Category,Speech,Speaker,MANTO ID
14229,house,ἐϋκτίμενον,well-built,Odyssey,23,259,epithet,,,,Narration,Narrator,
14230,god,θεὸς,god,Odyssey,23,260,descriptor,,,,Narration,Narrator,
14236,Odysseus,πολύμητις,,Odyssey,23,263,epithet,,,,Narration,Narrator,
14238,Penelope,δαιμονίη,good lady,Odyssey,23,264,descriptor,,,,Narration,Narrator,
14242,oar,εὐῆρες,well-fitted,Odyssey,23,268,epithet,,,,Narration,Narrator,
14245,ship,φοινικοπαρῄους,red-prowed,Odyssey,23,271,epithet,,,,Narration,Narrator,
14246,oar,εὐήρεʼ,well-fitted,Odyssey,23,272,epithet,,,,Narration,Narrator,
14246,oars,πτερὰ νηυσὶ πέλονται,become feathers of ships,Odyssey,23,272,descriptor,,,,Narration,Narrator,
14249,shoulder,φαιδίμῳ,shining,Odyssey,23,275,epithet,,,,Narration,Narrator,
14251,sacrifice,καλὰ,beautiful,Odyssey,23,277,epithet,,,,Narration,Narrator,
14251,Poseidon,ἄνακτι,lord,Odyssey,23,277,descriptor,,,,Narration,Narrator,
14252,boar,ἐπιβήτορα,mounting,Odyssey,23,278,epithet,,,,Narration,Narrator,
14253,hecatombs,ἱερὰς,sacred,Odyssey,23,279,epithet,,,,Narration,Narrator,
14254,gods,ἀθανάτοισι,immortal,Odyssey,23,280,epithet,,,,Narration,Narrator,
14254,gods,τοὶ οὐρανὸν εὐρὺν ἔχουσι,who hold broad heaven,Odyssey,23,280,epithet,,,,Narration,Narrator,
14260,Penelope,περίφρων,,Odyssey,23,285,epithet,,,,Narration,Narrator,
14267,Eurycleia,τροφὸς,nurse,Odyssey,23,289,descriptor,,,,Narration,Narrator,
14269,bed,πυκινὸν,stout-built,Odyssey,23,291,epithet,,,,Narration,Narrator,
14270,Eurycleia,γρηῢς,old woman,Odyssey,23,292,descriptor,,,,Narration,Narrator,
14271,Eurynome,θαλαμηπόλος,chamber-maid,Odyssey,23,293,descriptor,,,,Narration,Narrator,
14275,Philoetius,βουκόλος,cowherd,Odyssey,23,297,descriptor,,,,Narration,Narrator,
14275,Eumaeus,συβώτης,swineherd,Odyssey,23,297,descriptor,,,,Narration,Narrator,
14281,Penelope,δῖα,,Odyssey,23,302,epithet,,,,Narration,Narrator,
14281,Penelope,γυναικῶν,woman,Odyssey,23,302,descriptor,,,,Narration,Narrator,
14283,sheep,ἴφια,fat,Odyssey,23,304,epithet,,,,Narration,Narrator,
14285,Odysseus,διογενὴς,,Odyssey,23,306,epithet,lineage,Zeus,,Narration,Narrator,
14292,Ephyre,πίειραν ἄρουραν,,Odyssey,23,311,epithet,,,,Narration,Narrator,
14293,Polyphemus,Κύκλωψ,,Odyssey,23,312,descriptor,,,,Narration,Narrator,
14294,companions,ἰφθίμων,mighty,Odyssey,23,313,epithet,,,,Narration,Narrator,
14298,sea,ἰχθυόεντα,,Odyssey,23,317,epithet,,,,Narration,Narrator,
14300,companions,ἐϋκνήμιδας,well-greaved,Odyssey,23,319,epithet,,,,Narration,Narrator,
14301,ship,μελαίνῃ,black,Odyssey,23,320,epithet,,,,Narration,Narrator,
14303,underworld,Ἀΐδεω δόμον,house of Hades,Odyssey,23,322,epithet,,,,Narration,Narrator,
14304,Teiresias,Θηβαίου,,Odyssey,23,323,epithet-place,homeland,Thebes,,Narration,Narrator,
14305,ship,πολυκλήϊδι,many-benched,Odyssey,23,324,epithet,,,,Narration,Narrator,
14306,Anticlea,μητέρα,mother,Odyssey,23,325,descriptor,,,,Narration,Narrator,
14307,Sirens,ἁδινάων,loud-voiced,Odyssey,23,326,epithet,,,,Narration,Narrator,
14308,Charybdis,δεινήν,dread,Odyssey,23,327,epithet,,,,Narration,Narrator,
14311,ship,θοὴν,,Odyssey,23,330,epithet,,,,Narration,Narrator,
14311,thunderbolt,ψολόεντι,smoky,Odyssey,23,330,epithet,,,,Narration,Narrator,
14312,Zeus,ὑψιβρεμέτης,,Odyssey,23,331,epithet,,,,Narration,Narrator,
14312,companion,ἐσθλοὶ,,Odyssey,23,331,epithet,,,,Narration,Narrator,
14313,fates,κακὰς,bad,Odyssey,23,332,descriptor,,,,Narration,Narrator,
14314,Calypso,νύμφην,nymph,Odyssey,23,333,descriptor,,,,Narration,Narrator,
14316,cave,γλαφυροῖσι,hollow,Odyssey,23,335,epithet,,,,Narration,Narrator,
14323,sleep,γλυκὺς,sweet,Odyssey,23,342,epithet,,,,Narration,Narrator,
14324,sleep,λυσιμελὴς,limb-relaxing,Odyssey,23,343,epithet,,,,Narration,Narrator,
14327,Athena,θεὰ,goddess,Odyssey,23,344,descriptor,,,,Narration,Narrator,
14327,Athena,γλαυκῶπις,,Odyssey,23,344,epithet,,,,Narration,Narrator,
14329,Penelope,ἀλόχου,wife,Odyssey,23,346,descriptor,,,,Narration,Narrator,
14330,Eos,χρυσόθρονον,golden-throned,Odyssey,23,347,epithet,,,,Narration,Narrator,
14330,Eos,ἠριγένειαν,early-born,Odyssey,23,347,epithet,,,,Narration,Narrator,
14332,Penelope,ἀλόχῳ,wife,Odyssey,23,349,descriptor,,,,Narration,Narrator,
14335,Penelope,γύναι,woman,Odyssey,23,350,descriptor,,,,Narration,Narrator,
14341,suitors,ὑπερφίαλοι,overbearing,Odyssey,23,356,epithet,,,,Narration,Narrator,
14344,lands,πολυδένδρεον,with many trees,Odyssey,23,359,epithet,,,,Narration,Narrator,
14345,Laertes,πατέρʼ,father,Odyssey,23,360,descriptor,,,,Narration,Narrator,
14345,Laertes,ἐσθλόν,noble,Odyssey,23,360,epithet,,,,Narration,Narrator,
14346,Penelope,γύναι,woman,Odyssey,23,361,descriptor,,,,Narration,Narrator,
14346,Penelope,πινυτῇ περ ἐούσῃ,wise though you are,Odyssey,23,361,descriptor,,,,Narration,Narrator,
14353,armor,καλά,beautiful,Odyssey,23,366,epithet,,,,Narration,Narrator,
14354,Philoetius,βουκόλον,cowherd,Odyssey,23,367,descriptor,,,,Narration,Narrator,
14354,Eumaeus,συβώτην,swineherd,Odyssey,23,367,descriptor,,,,Narration,Narrator,
14356,armor,χαλκῷ,bronze,Odyssey,23,369,epithet,,,,Narration,Narrator,
14363,Hermes,Κυλλήνιος,Cyllenian,Odyssey,24,1,epithet,,,,Narration,Narrator,
14365,wand,καλὴν,beautiful,Odyssey,24,3,epithet,,,,Narration,Narrator,
14368,cave,θεσπεσίοιο,wondrous,Odyssey,24,6,epithet,,,,Narration,Narrator,
14372,Hermes,ἀκάκητα,gracious,Odyssey,24,10,epithet,,,,Narration,Narrator,
14377,Achilles,Πηληϊάδεω,,Odyssey,24,15,epithet,patronym,Peleus,,Narration,Narrator,8182012
14378,Antilochus,ἀμύμονος,,Odyssey,24,16,epithet,,,,Narration,Narrator,
14379,Telamonian Ajax,ὃς ἄριστος ἔην εἶδός τε δέμας τε,best of all Danaans in form and figure after the excellent son of Peleus,Odyssey,24,17,descriptor,,,,Narration,Narrator,
14380,Achilles,ἀμύμονα,blameless,Odyssey,24,18,epithet,,,,Narration,Narrator,8182012
14380,Achilles,Πηλεΐδαο,,Odyssey,24,18,epithet,patronym,Peleus,,Narration,Narrator,8182012
14383,Agamemnon,Ἀτρεΐδαο,of Atreus,Odyssey,24,20,epithet,patronym,Atreus,,Narration,Narrator,
14386,Achilles,Πηλεΐωνος,,Odyssey,24,23,epithet,patronym,Peleus,,Narration,Narrator,8182012
14389,Agamemnon,Ἀτρεΐδη,of Atreus,Odyssey,24,24,epithet,patronym,Atreus,,Narration,Narrator,
14389,Zeus,τερπικεραύνῳ,,Odyssey,24,24,epithet,,,,Narration,Narrator,
14398,Orestes,παιδὶ,son,Odyssey,24,33,descriptor,,,,Narration,Narrator,
14402,Agamemnon,Ἀτρείδαο,of Atreus,Odyssey,24,35,epithet,patronym,Atreus,,Narration,Narrator,
14404,Achilles,ὄλβιε,blessed,Odyssey,24,36,descriptor,,,,Narration,Narrator,8182012
14404,Achilles,Πηλέος υἱέ,,Odyssey,24,36,epithet,lineage,Peleus,,Narration,Narrator,8182012
14404,Achilles,θεοῖς ἐπιείκελʼ,resembling the gods,Odyssey,24,36,epithet,,,,Narration,Narrator,8182012
14412,skin,καλὸν,,Odyssey,24,44,epithet,,,,Narration,Narrator,
14415,Thetis,μήτηρ,mother,Odyssey,24,47,descriptor,,,,Narration,Narrator,
14415,Naiads,ἀθανάτῃς ἁλίῃσιν,immortals of the sea,Odyssey,24,47,epithet,,,,Narration,Narrator,
14418,ships,κοίλας,hollow,Odyssey,24,50,epithet,,,,Narration,Narrator,
14419,Nestor,παλαιά τε πολλά τε εἰδώς,knowing many age-old things,Odyssey,24,51,descriptor,,,,Narration,Narrator,
14425,Thetis,μήτηρ,mother,Odyssey,24,55,descriptor,,,,Narration,Narrator,
14425,Naiads,ἀθανάτῃς ἁλίῃσιν,immortals of the sea,Odyssey,24,55,epithet,,,,Narration,Narrator,
14426,Achilles,παιδὸς,son,Odyssey,24,56,descriptor,,,,Narration,Narrator,8182012
14429,Achaeans,μεγάθυμοι,great-hearted,Odyssey,24,57,epithet,,,,Narration,Narrator,
14430,Naiads,κοῦραι ἁλίοιο γέροντος,,Odyssey,24,58,epithet,lineage,Phorcys,,Narration,Narrator,
14431,garment,ἄμβροτα,immortal,Odyssey,24,59,epithet,,,,Narration,Narrator,
14432,voices,καλῇ,beautiful,Odyssey,24,60,epithet,,,,Narration,Narrator,
14434,Muses,λίγεια,clear,Odyssey,24,62,epithet,,,,Narration,Narrator,
14436,gods,ἀθάνατοί,immortal,Odyssey,24,64,epithet,,,,Narration,Narrator,
14436,men,θνητοί,mortal,Odyssey,24,64,epithet,,,,Narration,Narrator,
14438,sheep,πίονα,fat,Odyssey,24,66,epithet,,,,Narration,Narrator,
14438,cows,ἕλικας,curved,Odyssey,24,66,epithet,,,,Narration,Narrator,
14440,sweet,γλυκερῷ,honey,Odyssey,24,68,epithet,,,,Narration,Narrator,
14444,bones,λεύκʼ,bright,Odyssey,24,72,epithet,,,,Narration,Narrator,
14445,Thetis,μήτηρ,mother,Odyssey,24,73,descriptor,,,,Narration,Narrator,
14447,Hephaestus,περικλυτοῦ,famed,Odyssey,24,75,epithet,,,,Narration,Narrator,
14448,bones,λεύκʼ,bright,Odyssey,24,76,epithet,,,,Narration,Narrator,
14448,Achilles,φαίδιμʼ,glorious,Odyssey,24,76,epithet,,,,Narration,Narrator,8182012
14449,Patroclus,Μενοιτιάδαο,,Odyssey,24,77,epithet,patronym,Menoetius,,Narration,Narrator,
14452,tomb,μέγαν,great,Odyssey,24,80,epithet,,,,Narration,Narrator,
14452,tomb,ἀμύμονα,noble,Odyssey,24,80,epithet,,,,Narration,Narrator,
14453,host (of Argives),ἱερὸς,mighty,Odyssey,24,81,epithet,,,,Narration,Narrator,
14454,Hellespont,πλατεῖ,broad,Odyssey,24,82,epithet,,,,Narration,Narrator,
14458,Thetis,μήτηρ,mother,Odyssey,24,85,descriptor,,,,Narration,Narrator,
14458,prizes,περικαλλέʼ,very beautiful,Odyssey,24,85,epithet,,,,Narration,Narrator,
14464,Thetis,θεὰ,goddess,Odyssey,24,91,descriptor,,,,Narration,Narrator,
14464,prizes,περικαλλέʼ,very beautiful,Odyssey,24,91,epithet,,,,Narration,Narrator,
14465,Thetis,ἀργυρόπεζα,silver-footed,Odyssey,24,92,epithet,,,,Narration,Narrator,
14465,Achilles,μάλα γὰρ φίλος ἦσθα θεοῖσιν,for very beloved of the gods were you,Odyssey,24,92,descriptor,,,,Narration,Narrator,8182012
14467,fame,ἐσθλόν,good,Odyssey,24,94,epithet,,,,Narration,Narrator,
14470,Klytemnestra,οὐλομένης,baneful,Odyssey,24,97,epithet,,,,Narration,Narrator,
14470,Klytemnestra,ἀλόχοιο,wife,Odyssey,24,97,descriptor,,,,Narration,Narrator,
14474,Hermes,διάκτορος,,Odyssey,24,99,descriptor,,,,Narration,Narrator,
14474,Hermes,ἀργεϊφόντης,,Odyssey,24,99,epithet,,,,Narration,Narrator,
14477,Agamemnon,Ἀτρεΐδαο,of Atreus,Odyssey,24,102,epithet,patronym,Atreus,,Narration,Narrator,
14478,Amphimedon,παῖδα φίλον Μελανῆος,,Odyssey,24,103,epithet,lineage,Melaneus,,Narration,Narrator,
14478,Amphimedon,ἀγακλυτὸν,,Odyssey,24,103,epithet,,,,Narration,Narrator,
14480,Agamemnon,Ἀτρεΐδαο,of Atreus,Odyssey,24,105,epithet,patronym,Atreus,,Narration,Narrator,
14483,earth,ἐρεμνὴν,dark,Odyssey,24,106,epithet,,,,Narration,Narrator,
14489,flocks,καλά,beautiful,Odyssey,24,112,epithet,,,,Narration,Narrator,
14493,Menelaus,ἀντιθέῳ,,Odyssey,24,116,epithet,,,,Narration,Narrator,
14494,ships,ἐϋσσέλμων,well-benched,Odyssey,24,117,epithet,,,,Narration,Narrator,
14495,sea,εὐρέα,wide,Odyssey,24,118,epithet,,,,Narration,Narrator,
14496,Odysseus,πτολίπορθον,,Odyssey,24,119,epithet,,,,Narration,Narrator,
14500,Agamemnon,Ἀτρεΐδη,of Atreus,Odyssey,24,121,epithet,patronym,Atreus,,Narration,Narrator,
14500,Agamemnon,κύδιστε,most glorious,Odyssey,24,121,epithet,,,,Narration,Narrator,
14500,Agamemnon,ἄναξ ἀνδρῶν,king of men,Odyssey,24,121,epithet,,,,Narration,Narrator,
14501,Agamemnon,διοτρεφές,,Odyssey,24,122,epithet,lineage,Zeus,,Narration,Narrator,
14504,Penelope,δάμαρτα,wife,Odyssey,24,125,descriptor,,,,Narration,Narrator,
14506,fate,μέλαιναν,,Odyssey,24,127,epithet,,,,Narration,Narrator,
14512,Odysseus,δῖος,,Odyssey,24,131,epithet,,,,Narration,Narrator,
14515,Laertes,ἥρωϊ,lord,Odyssey,24,134,descriptor,,,,Narration,Narrator,
14516,death,τανηλεγέος,,Odyssey,24,135,epithet,,,,Narration,Narrator,
14529,loom,ἀγλαὸν,,Odyssey,24,145,epithet,,,,Narration,Narrator,
14535,Eumaeus,συβώτης,swineherd,Odyssey,24,150,descriptor,,,,Narration,Narrator,
14536,Telemachus,φίλος,dear,Odyssey,24,151,epithet,,,,Narration,Narrator,
14536,Telemachus,υἱὸς Ὀδυσσῆος,,Odyssey,24,151,epithet,lineage,Odysseus,,Narration,Narrator,
14536,Odysseus,θείοιο,,Odyssey,24,151,epithet,,,,Narration,Narrator,
14537,Pylos,ἠμαθόεντος,,Odyssey,24,152,epithet,,,,Narration,Narrator,
14537,ship,μελαίνῃ,black,Odyssey,24,152,epithet,,,,Narration,Narrator,
14541,Eumaeus,συβώτης,swineherd,Odyssey,24,156,descriptor,,,,Narration,Narrator,
14549,Zeus,αἰγιόχοιο,,Odyssey,24,164,epithet,,,,Narration,Narrator,
14550,weapons,περικαλλέα,,Odyssey,24,165,epithet,,,,Narration,Narrator,
14552,Penelope,ἄλοχον,wife,Odyssey,24,167,descriptor,,,,Narration,Narrator,
14553,iron,πολιόν,gray,Odyssey,24,168,epithet,,,,Narration,Narrator,
14553,axe,σίδηρον,iron,Odyssey,24,168,epithet,,,,Narration,Narrator,
14554,suitors,αἰνομόροισιν,doomed to a sad end,Odyssey,24,169,epithet,,,,Narration,Narrator,
14555,bow,κρατεροῖο,mighty,Odyssey,24,170,epithet,,,,Narration,Narrator,
14561,Odysseus,πολύτλας,,Odyssey,24,176,epithet,,,,Narration,Narrator,
14561,Odysseus,δῖος,,Odyssey,24,176,epithet,,,,Narration,Narrator,
14562,axes,σιδήρου,iron,Odyssey,24,177,epithet,,,,Narration,Narrator,
14563,arrows,ταχέας,swift,Odyssey,24,178,epithet,,,,Narration,Narrator,
14564,Antinous,βασιλῆα,king,Odyssey,24,179,descriptor,,,,Narration,Narrator,
14565,arrows,στονόεντα,causing groans,Odyssey,24,180,epithet,,,,Narration,Narrator,
14567,god,θεῶν,god,Odyssey,24,182,descriptor,,,,Narration,Narrator,
14574,blood,μέλανα,black,Odyssey,24,189,epithet,,,,Narration,Narrator,
14579,Agamemnon,Ἀτρεΐδαο,of Atreus,Odyssey,24,191,epithet,patronym,Atreus,,Narration,Narrator,
14581,Odysseus,ὄλβιε,blessed,Odyssey,24,192,descriptor,,,,Narration,Narrator,
14581,Odysseus,Λαέρταο πάϊ,,Odyssey,24,192,epithet,lineage,Laertes,,Narration,Narrator,
14581,Odysseus,πολυμήχανʼ,,Odyssey,24,192,epithet,,,,Narration,Narrator,
14582,Penelope,ἄκοιτιν,spouse,Odyssey,24,193,descriptor,,,,Narration,Narrator,
14583,Penelope,ἀμύμονι,peerless,Odyssey,24,194,epithet,,,,Narration,Narrator,
14584,Penelope,κούρῃ Ἰκαρίου,,Odyssey,24,195,epithet,lineage,Icarius,,Narration,Narrator,
14585,Odysseus,ἀνδρὸς κουριδίου,wedded man,Odyssey,24,196,descriptor,,,,Narration,Narrator,
14586,men,ἐπιχθονίοισιν,earthly,Odyssey,24,197,epithet,,,,Narration,Narrator,
14587,gods,ἀθάνατοι,immortal,Odyssey,24,198,epithet,,,,Narration,Narrator,
14587,Penelope,ἐχέφρονι,prudent,Odyssey,24,198,epithet,,,,Narration,Narrator,
14588,Klytemnestra,Τυνδαρέου κούρη,,Odyssey,24,199,epithet,lineage,Tyndareus,,Narration,Narrator,
14589,husband,κουρίδιον,wedded,Odyssey,24,200,epithet,,,,Narration,Narrator,
14589,Agamemnon,πόσιν,husband,Odyssey,24,200,descriptor,,,,Narration,Narrator,
14595,underworld,Ἀΐδαο δόμοις,house of Hades,Odyssey,24,204,epithet,,,,Narration,Narrator,
14598,lands,καλὸν,,Odyssey,24,206,epithet,,,,Narration,Narrator,
14603,woman,Σικελὴ,,Odyssey,24,211,epithet-place,homeland,Sicily,,Narration,Narrator,
14603,Laertes,γέροντα,old man,Odyssey,24,211,descriptor,,,,Narration,Narrator,
14605,Telemachus,υἱέϊ,son,Odyssey,24,213,descriptor,,,,Narration,Narrator,
14608,house,ἐϋκτίμενον,well-built,Odyssey,24,214,epithet,,,,Narration,Narrator,
14610,Laertes,πατρὸς,father,Odyssey,24,216,descriptor,,,,Narration,Narrator,
14617,vineyard,πολυκάρπου,rich in fruit,Odyssey,24,221,epithet,,,,Narration,Narrator,
14621,Dolius,γέρων,old man,Odyssey,24,225,descriptor,,,,Narration,Narrator,
14622,Laertes,πατέρʼ,father,Odyssey,24,226,descriptor,,,,Narration,Narrator,
14622,vineyard,ἐϋκτιμένῃ,well-built,Odyssey,24,226,epithet,,,,Narration,Narrator,
14629,Odysseus,πολύτλας,,Odyssey,24,232,epithet,,,,Narration,Narrator,
14629,Odysseus,δῖος,,Odyssey,24,232,epithet,,,,Narration,Narrator,
14630,Laertes,γήραϊ τειρόμενον,worn with old age,Odyssey,24,233,descriptor,,,,Narration,Narrator,
14630,Laertes,μέγα δὲ φρεσὶ πένθος ἔχοντα,burdened with great grief in heart,Odyssey,24,233,descriptor,,,,Narration,Narrator,
14633,Laertes,πατέρʼ,father,Odyssey,24,236,descriptor,,,,Narration,Narrator,
14638,Odysseus,δῖος,,Odyssey,24,241,epithet,,,,Narration,Narrator,
14640,Odysseus,φαίδιμος,,Odyssey,24,243,epithet,,,,Narration,Narrator,
14640,Odysseus,υἱός,son,Odyssey,24,243,descriptor,,,,Narration,Narrator,
14643,Laertes,γέρον,old man,Odyssey,24,244,descriptor,,,,Narration,Narrator,
14649,old age,λυγρὸν,mournful,Odyssey,24,250,epithet,,,,Narration,Narrator,
14663,underworld,Ἀΐδαο δόμοισιν,house of Hades,Odyssey,24,264,epithet,,,,Narration,Narrator,
14669,Laertes,Ἀρκεισιάδην,,Odyssey,24,270,epithet,patronym,Arceisius,,Narration,Narrator,
14673,gold,εὐεργέος,well-wrought,Odyssey,24,274,epithet,,,,Narration,Narrator,
14674,krater,πανάργυρον,all-silver,Odyssey,24,275,epithet,,,,Narration,Narrator,
14674,krater,ἀνθεμόεντα,flowery,Odyssey,24,275,epithet,,,,Narration,Narrator,
14675,cloaks,ἁπλοΐδας,single-fold,Odyssey,24,276,epithet,,,,Narration,Narrator,
14676,mantles,καλά,beautiful,Odyssey,24,277,epithet,,,,Narration,Narrator,
14677,work,ἀμύμονα,excellent,Odyssey,24,278,epithet,,,,Narration,Narrator,
14678,women,εἰδαλίμας,comely,Odyssey,24,279,descriptor,,,,Narration,Narrator,
14682,Laertes,πατὴρ,father,Odyssey,24,280,descriptor,,,,Narration,Narrator,
14684,Odysseus,ξεῖνʼ,,Odyssey,24,281,descriptor,,,,Narration,Narrator,
14685,suitors,ὑβρισταὶ,violent,Odyssey,24,282,descriptor,,,,Narration,Narrator,
14685,suitors,ἀτάσθαλοι ἄνδρες,reckless men,Odyssey,24,282,descriptor,,,,Narration,Narrator,
14692,Odysseus,ξεῖνον,guest-friend,Odyssey,24,289,descriptor,,,,Narration,Narrator,
14692,Odysseus,δύστηνον,hapless,Odyssey,24,289,descriptor,,,,Narration,Narrator,
14692,Odysseus,παῖδʼ,son,Odyssey,24,289,descriptor,,,,Narration,Narrator,
14693,Odysseus,δύσμορον,ill-starred,Odyssey,24,290,epithet,,,,Narration,Narrator,
14695,Penelope,μήτηρ,mother,Odyssey,24,292,descriptor,,,,Narration,Narrator,
